Time,Duration
19181,1128
20309,87
20396,2062
22458,215
22673,2452
25125,1866
26991,1420
28411,258
28669,2359
15541,1384
16925,520
17445,5734
23179,967
24146,3751
27897,1037
4766,545
5314,722
6036,1917
7953,1208
10787,1148
11935,817
13144,323
13467,1373
14840,646
15486,2483
17969,358
18327,1262
19589,706
20295,9995
30290,173
30463,581
12519,1097
13616,307
13923,195
14118,2515
10351,548
10899,468
11367,34
11401,345
11746,1134
12880,474
20996,3884
24880,342
25222,1506
26728,2495
29223,53
29276,1523
30799,411
11555,2458
5311,2667
12655,125
26277,3703
29980,239
30219,884
15491,93
12556,821
13377,29
8143,47
8190,1371
9561,181
9742,302
10044,818
10862,2522
13384,2317
15701,666
16367,1463
17830,825
18655,953
19608,910
20518,1531
22049,2803
24852,139
24991,3231
14131,785
14916,1263
16179,1246
17425,299
17724,1248
18972,481
19453,3447
22900,3227
26127,1952
28079,3167
12838,348
13186,6078
19264,916
20180,1455
21635,870
18693,306
18999,431
19430,184
19614,371
19985,139
20124,1773
13665,253
13918,4192
18110,1320
19430,746
20176,453
20629,510
21139,3446
24585,470
25055,900
25955,167
26122,327
26449,1201
27650,388
506,192
698,424
1122,759
1881,105
1986,606
2592,1630
4222,1814
6036,1105
7141,725
7866,219
8085,58
8143,608
8751,62
8813,2238
11051,115
11166,62
11228,341
11569,24
11593,263
11856,58
11914,34
11997,321
12318,1347
13665,299
13964,307
14271,70
14341,17
14358,1675
16033,1606
17639,1662
19301,1029
20363,3946
24309,1632
25941,1516
27457,800
28257,710
28967,2457
31424,96
24428,2065
13683,1872
15555,340
15895,2034
17929,1316
19245,264
19509,583
20092,729
20821,939
16498,150
16714,793
20854,2001
13615,1430
15045,1587
16632,912
17544,834
18378,7992
26370,90
26460,2031
28491,2238
11726,97
11823,50
11873,2745
14618,1991
16609,1249
17858,1077
18935,369
19304,2937
22241,2142
24383,1590
25973,2921
5614,591
6205,123
6328,1650
28548,728
29276,762
506,230
736,139
1295,4930
6225,945
7170,808
8143,1286
9429,3554
12983,225
13208,114
13322,1406
14728,1750
16478,1163
17641,1789
19430,382
19812,1461
21273,1854
23127,1731
24858,2412
27270,217
27487,1562
22042,190
14650,1885
16535,1930
17688,422
18110,730
18840,2068
20908,669
14343,738
15081,760
15841,103
15944,558
16502,1252
17754,181
17935,366
18301,1879
20180,2578
22758,884
23642,1860
25502,1485
26987,736
27723,534
28257,1704
29961,50
17846,712
13326,420
13746,1137
14883,207
15090,1470
16560,1683
20148,577
10360,224
10584,299
10883,57
10940,855
12178,896
5822,2156
17961,883
18844,1017
19861,717
20578,49
20627,173
21161,404
11118,111
22241,1238
20525,2186
22711,105
22816,816
13006,1188
14194,243
14437,2060
16497,1436
18963,2414
21377,807
22184,1358
15863,202
17863,2627
20490,2193
22683,5289
27972,561
28533,247
28780,3002
2486,1171
3657,913
4570,3487
9767,690
10457,664
11121,84
11446,420
506,2019
2525,3755
6280,1698
2525,5453
10656,66
10722,126
2140,387
2527,1402
3929,1657
22437,4087
26524,372
26896,2301
11713,1054
12767,2407
15174,148
15322,1871
17193,110
17303,6869
24172,618
24790,185
24975,228
25203,24
25227,1759
26986,1943
22564,146
22710,865
23575,946
24521,2320
26841,2566
17674,513
19633,593
20226,2674
19250,2571
18000,493
18493,67
18560,3033
21593,685
8969,452
20522,283
20805,102
18243,2445
20688,566
21254,2933
14005,163
15416,164
16583,322
16913,1919
18312,4588
21479,124
10767,167
10934,4860
15794,2245
18039,859
18898,765
19663,224
15007,225
15232,2281
19285,1214
20499,5161
25660,376
506,608
21152,669
15354,5172
13250,3706
16956,2755
19711,1521
21232,3745
24977,3253
19007,1835
20842,810
21652,335
19110,1640
20750,3059
23809,589
24398,191
24589,297
24886,818
25704,1416
27120,438
17302,1869
19171,2287
21458,1229
22687,1615
24302,1423
25725,3173
19432,1354
11744,190
16569,674
16271,5450
21721,2005
23726,448
24174,1888
26062,355
26417,1141
506,1362
1868,1956
3824,32
3856,2204
6060,618
6678,724
7402,311
7713,392
8105,5516
13621,1367
14988,6
14994,2241
17235,1021
18256,1290
19546,5480
25026,3523
506,436
15287,307
24226,197
1232,113
1345,1566
2911,428
8841,189
9030,533
11926,567
12787,1744
14531,63
14594,1934
16528,181
16709,1466
18175,1712
19887,623
20510,682
21192,1770
27050,1058
28108,1195
29303,1051
24130,623
24753,491
506,3218
3724,2312
6036,1722
7758,354
8112,115
8227,921
9148,224
9372,107
9479,75
9554,118
9672,3508
13180,426
13606,256
13862,63
13925,664
14589,1
14590,483
15073,276
15349,868
16217,1484
17701,1978
19679,3569
23248,7020
18397,1425
19822,535
20357,714
21071,1148
22219,3409
25628,512
26140,477
26617,962
27579,1297
28876,404
29280,1075
15827,1141
23486,417
23903,156
24059,1146
25205,1109
3339,260
3599,344
29643,1171
28070,1102
19451,142
24942,489
25431,3771
1296,650
1946,1632
3736,1164
4900,1424
6324,1654
23894,165
24059,674
24733,472
25205,476
25681,431
26991,947
506,174
1232,764
1996,1516
11947,259
12206,13025
9658,56
9714,448
19172,531
19703,44
19747,444
20191,230
19106,170
11394,924
19796,701
506,388
894,430
1324,105
1429,4312
5741,539
6280,968
7248,900
12634,2389
15023,2212
17235,979
18214,2128
20342,2540
22882,210
23092,151
23243,763
24006,1845
25851,311
26162,1194
27356,379
25075,5903
25035,1230
17431,1023
18454,825
19279,2062
21341,4191
25532,2431
27963,984
17808,47
506,466
24382,1678
26060,667
26727,333
27060,490
27550,347
27897,180
28077,1604
29681,470
30151,120
2567,344
2911,220
3131,334
9527,1849
11376,1117
12493,765
13258,1647
14905,473
15378,2634
18012,1822
17855,2438
20293,5239
25532,2027
17961,7333
25294,770
26064,1659
27723,2147
29870,1174
9836,795
10631,6021
16652,989
15036,2379
17415,2383
19798,577
16976,3450
20426,1015
21441,1076
22517,1148
23665,2178
3083,1095
4178,155
4333,119
4452,275
15818,971
24509,3049
23550,580
16536,1257
23921,914
24835,435
25270,1041
26838,1863
28701,793
29494,29
3533,1789
5322,407
5729,382
6111,1106
7217,518
7735,754
8489,73
8562,853
11564,604
9415,582
9997,1567
12168,325
12493,945
13438,1961
15399,156
15555,4465
20020,756
20776,462
21238,202
21440,645
22085,4194
26279,1721
28308,3474
506,817
27953,456
28409,1400
29809,111
29920,1000
1499,900
2399,168
12955,672
18028,159
18187,131
18590,728
23578,1518
25096,2611
18725,1361
506,1505
2011,1072
4727,120
4847,986
5833,447
6280,12
6292,1663
7955,1290
9245,599
9844,6534
16378,240
16618,7
17011,964
17975,1065
19040,461
19501,6038
25539,2113
27652,159
27811,1659
29470,418
29888,122
30010,851
22266,4893
27159,630
27789,448
28237,3318
31555,105
14628,352
14980,1027
16007,378
16385,112
17818,2737
20555,768
21323,352
21675,643
22318,398
22716,631
23347,1386
10932,983
506,164
670,224
894,330
1224,630
1854,328
2182,35
2217,1263
3480,2556
6036,1224
7260,347
7607,85
7692,59
7751,124
7875,147
8022,324
8346,25
8371,489
8860,652
9512,2296
11808,1971
13779,1136
14915,1555
16470,1471
17941,1541
19482,1757
21239,4372
25611,716
26327,2151
28478,1175
18234,150
24745,867
25612,746
26358,4036
11725,453
12178,1774
13952,1490
15442,12790
11397,123
24893,6712
18153,136
18289,394
18683,4244
22927,407
23334,6115
29449,355
29804,175
29979,420
30399,793
16497,676
17173,465
17638,180
15186,1357
16543,279
16822,1848
18670,3215
21885,2833
24718,1028
4285,391
16464,219
16683,1302
11237,1550
12857,1101
12787,70
13958,384
14342,1640
15982,105
16087,1355
17442,2954
20396,1576
1592,3086
4678,739
5417,619
6036,1344
7380,215
7595,180
7775,337
8112,405
8517,1155
9672,450
10122,310
10432,304
10736,2577
13313,540
13853,99
13952,3694
17646,58
17704,3092
20796,1480
22276,3046
25322,397
25719,772
26491,3075
29566,87
20008,2884
22892,85
20469,1133
21602,107
21709,1272
22981,4028
21635,674
20760,1837
12082,5804
17886,1911
19797,545
20342,276
20743,1231
21974,1008
22982,583
23565,165
23730,2101
25831,2260
28091,2025
30116,614
17407,239
17646,171
17817,8113
25930,927
26857,289
15849,567
16416,1023
17439,678
18117,72
18189,156
18345,6123
24468,782
12116,77
9535,1593
11128,2779
13907,1272
15179,4084
19263,3364
22627,3114
25741,3646
29387,216
29603,1525
8687,565
21636,938
22574,1385
15738,244
15982,494
16476,390
16866,2334
19200,337
19537,1484
21021,3762
24783,248
25031,2727
27758,942
21681,1254
22935,955
19865,485
20350,322
20672,97
20769,618
21387,308
21695,216
21911,527
22438,374
22812,541
23353,1798
23828,488
19276,9693
28969,1512
25403,694
21694,641
22335,1435
23840,248
26235,2998
20807,452
25151,2112
27263,660
24760,758
25518,3469
28407,2134
22052,66
22118,996
26553,761
27314,458
19949,625
20574,1359
21933,182
22115,24
22139,680
22819,622
23441,177
23618,1654
25272,3235
28507,2198
24502,498
25000,1127
26127,1272
27399,4012
17360,684
18044,1393
19437,2920
22357,3604
16922,32
16954,531
17485,347
22917,4204
27121,390
21442,545
16922,265
17312,2462
19774,1347
22011,1210
16984,3855
20839,1766
22605,532
23137,297
23434,215
23649,559
24208,214
24422,1499
25921,1486
27407,967
28374,146
28520,2593
19916,2233
22149,583
17002,1366
18368,918
19286,1661
20947,966
21913,555
22468,2558
25026,863
25889,1534
27423,394
27817,525
25338,259
25597,653
25392,1741
27133,1124
28257,2104
26286,2520
15118,169
15287,7
15294,1669
16963,2485
19448,598
20046,397
20443,4307
24750,1621
26371,1713
19966,292
20258,383
20641,408
21049,365
21414,463
21877,851
22728,840
23568,1490
25058,810
11117,2912
14029,887
14916,955
15871,546
16417,235
16652,147
16799,966
17765,1467
19232,6265
25497,2707
21212,942
22154,823
22977,1183
24160,1337
25497,761
26258,1275
27533,260
4982,72
5054,134
5188,75
5263,265
5528,752
6280,1777
8490,162
9338,170
9508,713
10221,377
10598,1904
12502,812
13314,49
13363,1233
14596,512
15108,1317
16425,1483
17908,1292
19200,6114
25314,3235
28549,525
29074,1775
18704,8835
27539,1754
11997,797
12794,1040
13834,202
14036,2009
16045,482
16527,391
16918,1590
18508,196
14450,54
14504,55
14559,197
14756,1328
16084,971
12724,147
11971,867
12838,762
13600,140
13740,520
14260,181
14441,433
14874,221
15095,227
15322,1275
16597,581
17178,161
17339,656
17995,584
18579,343
18922,526
19448,3563
23011,885
12516,426
12942,5880
18822,2172
20994,4066
21279,310
21589,125
18136,153
18289,490
18707,1355
20062,757
20819,483
20803,1687
30073,105
30178,264
30442,598
11563,820
12383,251
20218,945
21163,5326
26489,383
26872,310
27182,748
27930,1249
29179,1287
11391,1193
12584,31
12615,102
12717,357
13074,296
13370,349
18903,838
19741,851
20592,52
20644,1077
21721,1763
23484,213
23697,666
24363,779
25142,429
25571,329
25900,597
26497,438
26935,947
27882,209
24720,613
25333,1311
26644,244
14448,1209
11576,1414
12990,609
13599,1565
15164,5279
20443,719
21162,452
21614,190
21804,1626
23430,2071
25501,5473
30974,732
16934,750
12574,237
12811,228
13039,1222
14261,166
14427,523
14950,136
15086,43
11117,524
11641,1062
19899,278
20177,760
13482,1434
14916,34
14950,3650
18600,1362
19962,3711
23673,513
24186,203
24389,1213
25602,1847
27449,938
28387,2356
23896,962
13819,909
14728,350
15078,22
14272,1096
15499,1191
16879,805
13096,1637
14733,309
15042,202
15244,452
15696,685
16381,393
16774,3358
20132,1006
21138,1363
22501,202
22703,670
23373,492
23865,1364
25229,1640
13060,77
13137,217
11703,603
12306,1749
14055,909
14964,308
15272,1932
21281,4220
25501,1633
27134,486
27620,290
27910,3274
31184,269
20249,95
12780,2930
15710,6076
21786,3830
25616,2557
16464,1729
15689,1208
15100,212
16837,153
17394,4194
21588,913
22501,598
3608,619
4227,361
4588,1222
5810,470
6280,1670
7950,420
8370,848
4100,1960
6060,513
6573,1405
11193,47
11240,95
18598,1833
20431,378
20809,3701
24510,415
646,207
853,408
1261,921
2182,729
2911,1849
4760,1300
6060,604
6664,1065
7729,2204
9933,3093
13026,2289
15315,770
16085,3728
19813,2996
22809,2166
24975,3572
28547,2139
30686,338
9429,320
9749,98
9847,37
3578,992
4570,114
4684,567
5251,180
5431,156
5587,2391
15310,755
16065,8757
14538,522
15694,645
16339,1679
18018,3943
21961,365
22326,2496
24822,790
25612,571
26183,137
26320,120
10764,807
11571,285
11856,21
11877,15
11892,1204
13096,476
13572,1718
15290,61
15351,3624
18975,2595
21570,941
22511,1960
24471,241
24712,288
11865,1041
12906,4992
17898,2619
20517,223
20740,32
20772,581
21353,805
22158,927
23085,1448
24533,1079
25612,777
26389,709
10274,567
9821,462
10283,69
10352,398
16866,2390
19256,1217
20473,344
20817,975
21792,141
21933,1166
12304,266
18948,7893
20428,1128
21556,1378
22934,2362
25296,674
25970,538
18088,303
18391,343
18734,2155
20889,1237
22126,293
22419,1045
17708,675
18383,3849
12304,1564
13868,1532
15400,296
15696,826
16522,325
16847,1155
18002,745
18747,646
19393,570
19963,563
20649,29
20678,4126
15231,353
10096,516
10612,770
11382,204
11586,557
12143,289
12432,2667
3061,171
3232,1256
4488,239
4727,375
5102,959
6061,58
6119,1685
7804,147
7951,2326
10277,21
15099,1704
16803,866
17669,2665
20334,5246
25580,1317
26897,1123
13901,171
14072,174
14246,2274
16520,321
16841,1085
17926,776
18702,3201
21903,2113
24016,3283
17097,1146
18427,3042
21469,3104
24573,1662
9218,569
9787,328
17163,8449
25612,1229
12745,455
13200,2529
15729,216
15945,1218
3703,1452
2050,3105
5155,881
6036,551
6587,1391
8280,681
8961,526
9487,73
9560,465
10025,130
18021,3716
21737,224
21961,225
6060,1979
8114,1460
12493,241
18685,511
19196,1524
20720,1982
22825,1704
18312,3745
22057,170
22227,1833
24060,1651
18014,497
19024,873
19897,1913
21810,3314
25124,1750
26874,35
26909,2660
15206,200
1688,858
2546,365
2911,150
12140,1439
13579,2838
16417,1600
18017,300
18317,1460
19777,831
20608,1648
22256,1771
19974,1733
21707,523
22230,778
17160,2296
19456,2215
21671,5659
20208,3125
23333,2971
26304,2669
13669,14
13683,2871
16554,248
16802,125
16927,258
17185,832
18017,213
18230,146
18376,50
13389,1155
13855,2265
16120,3048
19168,3408
22576,1057
23633,1994
25627,3422
29049,1166
30215,86
19529,212
19741,7884
2798,1145
3943,861
4804,918
5722,122
5844,192
6036,1656
7692,633
8325,1356
9721,5999
15720,1484
17204,1240
18444,585
19029,863
19892,3896
23788,1550
25338,260
25598,773
26371,538
26909,1583
28492,1752
4627,749
15781,193
15974,532
22009,3236
12300,1485
14139,811
14950,58
15008,5033
11555,394
10763,488
11251,1242
12493,911
13404,664
14068,2329
4668,692
5360,700
6060,1890
7950,5765
13715,1236
14951,403
15354,290
15644,1742
17386,6672
24058,258
13006,98
13104,19
13123,821
16506,385
16891,2619
19510,3278
22788,566
23354,537
23891,608
24499,636
25135,6206
15317,359
15676,340
15324,268
15592,410
16394,66
16460,1304
17764,2049
19813,1143
20956,1874
22830,1470
11521,384
11905,53
11958,56
17330,68
12575,761
11555,1549
13104,586
13690,77
17128,3630
20758,772
21544,58
11725,1006
12808,3080
16569,330
16662,833
21225,2781
24006,2849
26855,709
4730,1330
6060,1675
7735,2826
10561,869
11430,916
12346,267
12613,29
12642,663
13305,583
13888,4228
18116,1130
19246,532
19778,1088
20866,5277
14450,1723
16173,192
16365,298
16663,236
16899,586
17485,3018
20503,2378
22881,2167
25048,3227
4160,458
4618,584
5202,320
5522,56
5615,2336
7951,834
9287,196
9483,79
9562,209
9812,819
10631,64
10695,387
12222,1720
13942,30
13972,27
13999,296
14295,291
14586,628
15214,4506
19720,636
20356,399
20755,537
21292,820
22112,454
12556,610
13166,413
13579,80
14224,1496
15720,843
16563,811
17374,464
17838,32
