NewApp,Postmaster General,Last,Office,Month,County,Year,President,Day,First
0,17,Malone,ASH CREEK,4,Hill,1875,10,2,Mrs. Mary R.
0,17,Simmons,ASH CREEK,1,Hill,1876,10,18,Mrs. Mary E.
0,20,Yates,ASH CREEK,12,Hill,1880,11,20,Barbara
0,21,Hines,BLANTON,9,Hill,1881,13,27,W. H.
0,23,Holbert,BLANTON,6,Hill,1883,13,22,Joel P.
0,23,Herring,BLANTON,10,Hill,1883,13,10,Jas. M.
0,23,Hines,BLANTON,9,Hill,1884,13,18,Wm. H.
0,26,Read,BLANTON,1,Hill,1893,15,4,Lemuel M.
0,26,Thrasher,BLANTON,7,Hill,1893,16,31,Arvilla J.
0,28,Butterworth,BLANTON,3,Hill,1901,18,6,John M.
0,28,Snell,BLANTON,11,Hill,1901,19,14,Joe M.
1,22,Thames,BLUM,1,Hill,1882,13,17,Asa
0,26,Hunt,BLUM,2,Hill,1890,15,13,Donald P.
0,26,Webster,BLUM,3,Hill,1894,16,21,Della M.
0,26,McCluskey,BLUM,2,Hill,1895,16,28,Geo.
0,26,McCluskey,BLUM,3,Hill,1895,16,29,Geo.
0,28,Pogue,BLUM,1,Hill,1899,17,17,Oscar A.
1,15,Harrington,BRANDON,8,Hill,1873,10,22,Jas. R.
0,19,Howe,BRANDON,12,Hill,1877,11,4,R. B.
0,19,Harrington,BRANDON,3,Hill,1878,11,5,Jas. R.
2,19,Harrington,BRANDON,4,Hill,1879,11,15,Jas. R.
0,26,Neal,BRANDON,3,Hill,1892,15,22,John H.
0,26,Jones,BRANDON,4,Hill,1893,16,3,Murcellus H.
0,27,Williams,BRANDON,7,Hill,1897,17,1,Abner B.
0,29,Blalock,BRANDON,3,Hill,1902,19,18,Annie
1,28,Murphy,BRIGMAN,4,Hill,1898,17,22,Wm. A.
0,28,Austin,BRIGMAN,8,Hill,1898,17,26,Jas. W.
0,28,Bailey,BRIGMAN,1,Hill,1899,17,21,Robt. L.
0,28,Campbell,BRIGMAN,10,Hill,1900,17,22,Henderson T.
0,29,Collins,BRIGMAN,5,Hill,1902,19,16,Dan L.
1,25,Holcomb,BYNUM,8,Hill,1886,14,20,Bird W.
0,26,Legate,BYNUM,12,Hill,1890,15,27,Mary E.
0,26,Muckelvane,BYNUM,11,Hill,1891,15,16,Henry M.
0,28,King,BYNUM,4,Hill,1899,17,6,John E.
0,28,Echols,BYNUM,3,Hill,1901,17,2,Chris. C.
1,15,Carr,CARR'S,8,Hill,1871,9,21,David C.
3,15,Lawrence,COVINGTON,4,Hill,1869,9,8,Billy M.
0,19,Thomason,COVINGTON,5,Hill,1880,11,17,John P.
0,26,Capps,COVINGTON,4,Hill,1893,16,20,Geo. W.
0,26,Rogers,COVINGTON,5,Hill,1893,16,27,Jas. M.
0,28,Lawrence,COVINGTON,1,Hill,1899,17,17,Billy M.
1,26,Jordan,CULP,11,Hill,1892,15,4,Robt. S.
0,26,Surginer,CULP,5,Hill,1893,16,25,Jas. J.
0,26,Hustead,CULP,3,Hill,1895,16,15,Andrew F.
0,27,Boles,CULP,12,Hill,1897,17,28,Ed. A.
0,28,Crowder,CULP,5,Hill,1901,18,31,Jas. A.
0,28,Herring,CULP,11,Hill,1901,19,21,Luther A.
0,29,McClane,DERDEN,3,Hill,1902,19,8,Pink
1,26,Martin,EUFAULA,9,Hill,1894,16,6,Wm. H.
0,27,Henson,EUFAULA,4,Hill,1898,17,9,Wm. M.
0,28,Dunagan,EUFAULA,4,Hill,1900,17,30,John H.
1,19,Bounds,FILES,3,Hill,1880,11,31,John S.
0,21,Smith,FILES,11,Hill,1881,13,15,D. S.
2,22,Osley,FILES,1,Hill,1883,13,23,Wm. Thomas
0,25,Walker,FILES,7,Hill,1886,14,24,Jas. A.
0,27,Barnes,FILES,9,Hill,1897,17,29,Chas. F.
2,15,McJilton,FORT GRAHAM,9,Hill,1873,10,1,Lafayette
0,16,Faulkner,FORT GRAHAM,7,Hill,1874,10,21,Jas. A.
0,27,Cross,FORT GRAHAM,9,Hill,1897,17,29,John F.
0,28,Roberts,FORT GRAHAM,8,Hill,1900,17,4,Robt. E.
1,25,Smith,HALFWAY,12,Hill,1887,14,2,Green A. T.
0,26,Allen,HALFWAY,7,Hill,1888,14,24,Chas. N.
0,26,Bynum,HALFWAY,12,Hill,1890,15,31,Thos. F.
1,22,Connell,HANOVER,12,Hill,1882,13,26,John P.
0,23,Jones,HANOVER,6,Hill,1884,13,30,W. P.
1,26,Buck,HILLSBORO,7,Hill,1888,14,25,Jas. G. H.
0,26,Attaway,HILLSBORO,2,Hill,1890,15,26,Henry F.
0,26,West,HILLSBORO,10,Hill,1895,16,29,Sallie
0,28,Beck,HILLSBORO,8,Hill,1898,17,19,Harry
0,14,Grace,HILLSBOROUGH,11,Hill,1867,8,18,Jos. P.
0,15,Purnell,HILLSBOROUGH,7,Hill,1869,9,15,John A.
0,15,Lippard,HILLSBOROUGH,5,Hill,1870,9,18,L. B.
0,15,Grace,HILLSBOROUGH,11,Hill,1870,9,4,J. P.
0,15,Cissell,HILLSBOROUGH,3,Hill,1871,9,6,Hilary D.
0,15,Yarbrough,HILLSBOROUGH,9,Hill,1871,9,18,Nathan
0,15,Chambers,HILLSBOROUGH,12,Hill,1871,9,6,Geo. L.
0,15,Booth,HILLSBOROUGH,3,Hill,1872,9,18,R. R.
0,15,Swain,HILLSBOROUGH,12,Hill,1872,9,26,Miss Laura E.
0,15,Johnson,HILLSBOROUGH,8,Hill,1873,10,11,Wm. B.
0,15,Cook,HILLSBOROUGH,1,Hill,1874,10,5,Jas. B.
0,17,Swain,HILLSBOROUGH,9,Hill,1874,10,3,Wilson
0,17,Campbell,HILLSBOROUGH,7,Hill,1875,10,15,Alex.
0,17,Wade,HILLSBOROUGH,9,Hill,1875,10,6,Milas A.
0,17,Swain,HILLSBOROUGH,1,Hill,1876,10,17,F. K.
0,18,Rodman,HILLSBOROUGH,10,Hill,1876,10,23,Hugh M.
0,21,Rodman,HILLSBOROUGH,3,Hill,1881,12,22,Hugh M.
0,23,Wood,HILLSBOROUGH,5,Hill,1884,13,21,Wm.
0,26,Buck,HILLSBOROUGH,6,Hill,1888,14,26,Jas. G. H.
1,21,Bishop,HUBBARD,11,Hill,1881,13,28,Geo. W.
0,25,Bishop,HUBBARD,3,Hill,1887,14,2,Samirah B.
0,26,Lippard,HUBBARD,6,Hill,1889,15,17,Miss Belle
0,26,Carroll,HUBBARD,8,Hill,1893,16,16,John M.
0,27,Norvell,HUBBARD,3,Hill,1898,17,31,Wm. B.
1,27,Gist,HURON,6,Hill,1897,17,2,Jehu M.
1,19,Armstrong,IRENE,11,Hill,1878,11,11,Jas. T.
0,26,Kittrell,IRENE,11,Hill,1888,14,19,Robt. W.
0,26,Langford,IRENE,8,Hill,1889,15,20,Jos. W.
0,26,Lewis,IRENE,12,Hill,1895,16,5,Jas. M.
1,22,Carlisle,ITASCA,2,Hill,1882,13,9,Thos. C.
0,25,Auld,ITASCA,5,Hill,1886,14,29,E. David
0,25,Miller,ITASCA,6,Hill,1886,14,5,Travis K.
0,26,Dunn,ITASCA,6,Hill,1889,15,17,Mrs. Rebecca L.
0,26,Messimer,ITASCA,1,Hill,1892,15,2,Alice M.
0,26,Messimer,ITASCA,3,Hill,1893,16,23,Jas. H.
0,27,Clark,ITASCA,10,Hill,1897,17,12,General B.
1,26,Sevier,IVERSON,11,Hill,1896,16,17,John T.
0,27,Singleton,IVERSON,11,Hill,1897,17,12,Walter I.
0,28,Myers,IVERSON,9,Hill,1899,17,21,Jas. W.
0,28,Simon,IVERSON,8,Hill,1901,18,8,Wm. E.
0,28,Bradford,IVERSON,12,Hill,1901,19,18,Albert S.
1,14,Harrington,JACKSON,4,Hill,1868,8,13,Jas. R.
1,26,Quillin,JESSIE,12,Hill,1896,16,22,Jas. M.
0,28,Kincely,JESSIE,8,Hill,1900,17,4,Jas. D.
1,26,Henson,KERBY,4,Hill,1894,16,28,Wm. W.
1,26,Bradford,LAKENON,8,Hill,1894,16,8,Geo. L.
0,26,Smalley,LAKENON,3,Hill,1896,16,4,Wm. N.
0,26,Grant,LAKENON,12,Hill,1896,16,14,Obadiah C.
0,27,Dunlap,LAKENON,8,Hill,1897,17,21,Womac C.
0,28,Ligon,LAKENON,6,Hill,1899,17,14,Alfred R.
0,28,Temples,LAKENON,5,Hill,1900,17,4,Absalom F.
1,19,Carr,LIBERTY GROVE,4,Hill,1878,11,23,David C.
1,26,Redman,LOVELACE,10,Hill,1893,16,2,Jerry S.
0,26,Leach,LOVELACE,5,Hill,1894,16,17,Martin B.
0,26,Loveless,LOVELACE,7,Hill,1895,16,2,John O.
0,27,Webb,LOVELACE,4,Hill,1898,17,9,Jas. C.
1,15,Bullard,McLAINSBORO(UGH),2,Hill,1873,9,17,Nathan
0,19,Bishop,McLAINSBORO(UGH),7,Hill,1878,11,1,Geo. W.
1,20,Green,MASSEY,2,Hill,1881,11,28,Isaac
0,22,McMillan,MASSEY,5,Hill,1882,13,3,Sterling F.
0,26,Greer,MASSEY,2,Hill,1891,15,7,Jas. R.
0,26,Christian,MASSEY,11,Hill,1892,15,12,Stephen T.
0,26,Martin,MASSEY,10,Hill,1893,16,16,Jas. M.
0,27,Greer,MASSEY,9,Hill,1897,17,23,Jas. R.
0,28,Dillingham,MASSEY,6,Hill,1899,17,19,Carl D.
0,28,Vaughan,MASSEY,12,Hill,1900,17,22,Alonzo D.
0,28,Blair,MASSEY,3,Hill,1901,18,26,Carl D.
0,28,Gibson,MASSEY,9,Hill,1901,18,13,Wm. R.
1,28,Johnson Jr.,MATSON,10,Hill,1899,17,7,Stephen E.
0,28,Erwin,MATSON,3,Hill,1901,17,2,Jas. B.
1,26,McCall,MENLOW,6,Hill,1895,16,26,Henry H.
0,28,Gough,MENLOW,12,Hill,1898,17,19,Benj. W.
1,26,Taylor,MERTENS,4,Hill,1888,14,4,John
0,26,Jones,MERTENS,9,Hill,1890,15,20,Jos. W.
0,26,McFarlin,MERTENS,5,Hill,1893,16,24,Wm. J.
0,26,Goodman,MERTENS,12,Hill,1894,16,26,Jas. N.
0,27,McGee,MERTENS,4,Hill,1898,17,9,Jas. F.
1,15,Belcher,MONTEREY,7,Hill,1873,10,10,Geo. W.
0,17,Johnson,MONTEREY,6,Hill,1875,10,1,Silas B.
1,25,Blackburn,MOUNT CALM,10,Hill,1885,14,1,David M.
0,26,McLain,MOUNT CALM,1,Hill,1890,15,16,Ceyota
0,26,Jones,MOUNT CALM,5,Hill,1893,16,10,Wm. L.
0,27,Guin,MOUNT CALM,7,Hill,1897,17,1,Lucius C.
1,28,Kuykendall,MULKEY,4,Hill,1900,17,14,Abram W.
0,28,Wilson,MULKEY,8,Hill,1900,17,4,Geo. M.
1,15,Goodman,OAK VALLEY,5,Hill,1873,10,16,John H.
0,17,Barnett,OAK VALLEY,10,Hill,1874,10,16,Leonidas C.
0,19,Guest,OAK VALLEY,10,Hill,1877,11,11,John
0,19,Guest,OAK VALLEY,11,Hill,1877,11,20,John F.
0,19,Richards,OAK VALLEY,12,Hill,1877,11,13,David W.
0,19,Ham,OAK VALLEY,1,Hill,1880,11,19,N. L.
1,19,Burgess,OSCEOLA,6,Hill,1878,11,13,Jas. L.
0,22,Burgess,OSCEOLA,3,Hill,1883,13,13,Jas. L.
0,25,Burgess,OSCEOLA,1,Hill,1886,14,14,Ewell E.
0,26,Smith,OSCEOLA,9,Hill,1893,16,19,Geo. T.
0,26,Smith,OSCEOLA,1,Hill,1896,16,11,Eugene
0,26,Hearn,OSCEOLA,11,Hill,1896,16,27,Jas. M.
0,28,Watson,OSCEOLA,5,Hill,1898,17,26,Robt. L.
1,29,Ethridge,PENELOPE,5,Hill,1902,19,25,Thos. M.
0,15,Napier,PEORIA,10,Hill,1871,9,2,J. S.
0,15,Childress,PEORIA,9,Hill,1873,10,16,Thos.
0,15,Moorehead,PEORIA,3,Hill,1874,10,9,Jos. M.
0,17,Napier,PEORIA,3,Hill,1875,10,11,Willie S.
0,17,Love,PEORIA,11,Hill,1875,10,29,Thos. B.
0,19,Napier,PEORIA,12,Hill,1877,11,12,W. S.
0,19,Moore,PEORIA,4,Hill,1878,11,26,Chas. H.
0,19,Howard,PEORIA,9,Hill,1878,11,30,Porter
0,19,Love,PEORIA,10,Hill,1878,11,21,Thos. B.
0,23,Ridley,PEORIA,8,Hill,1883,13,13,Young L.
0,25,Ridley,PEORIA,11,Hill,1886,14,18,Chas. S.
0,25,Key,PEORIA,12,Hill,1887,14,23,Philip R.
0,26,Hooker,PEORIA,4,Hill,1890,15,5,Robt. R.
0,26,Howard,PEORIA,2,Hill,1891,15,28,Sylvester L.
0,26,Key,PEORIA,12,Hill,1891,15,19,Phil. R.
0,26,Hamilton,PEORIA,3,Hill,1893,16,23,Altha P.
1,15,McIntosh,PRAIRIE VALLEY,3,Hill,1872,9,7,Lavega F.
2,15,McIntosh,PRAIRIE VALLEY,1,Hill,1873,9,15,Lavega F.
0,17,Walling,PRAIRIE VALLEY,1,Hill,1875,10,19,Thos. J.
0,17,Derden,PRAIRIE VALLEY,8,Hill,1875,10,30,David
0,17,Gillett,PRAIRIE VALLEY,10,Hill,1875,10,4,L. E.
0,17,Walling,PRAIRIE VALLEY,10,Hill,1875,10,26,Thos. J.
0,18,Gray,PRAIRIE VALLEY,8,Hill,1876,10,18,L. C.
0,18,Walling,PRAIRIE VALLEY,9,Hill,1876,10,12,Albert F.
0,18,Gray,PRAIRIE VALLEY,1,Hill,1877,10,15,Levin C.
3,19,Walling,PRAIRIE VALLEY,7,Hill,1878,11,2,Chas. T.
0,19,McGee,PRAIRIE VALLEY,10,Hill,1879,11,27,W. D.
-1,26,Bynum,RIENZI,6,Hill,1891,15,1,Thos. F.
0,27,Biggers,RIENZI,8,Hill,1897,17,6,Wm. C.
0,28,Griffin,RIENZI,4,Hill,1900,17,2,Wm. T.
0,29,Scruggs,RIENZI,4,Hill,1902,19,29,Rebecca
1,28,Drury,STANLEY,5,Hill,1900,17,12,Millard F.
1,28,Findley,TITTLE,2,Hill,1900,17,26,Troupe
0,28,Lingo,TITTLE,10,Hill,1900,17,3,Mathew H.
0,28,Simmons,TITTLE,12,Hill,1900,17,5,Hickmon D.
0,29,Mashburn,TITTLE,1,Hill,1902,19,30,Jos. S.
0,15,Dyer,TOWASH,8,Hill,1869,9,26,Simpson C.
0,15,Burton,TOWASH,5,Hill,1874,10,4,David T.
0,19,Spawn,TOWASH,12,Hill,1879,11,16,R.
0,19,Spawn,TOWASH,1,Hill,1880,11,5,T. M. R.
0,19,Yerby,TOWASH,1,Hill,1880,11,26,John R.
2,28,Attaway,TOWASH,3,Hill,1899,17,10,Henry F.
0,28,Booth,TOWASH,4,Hill,1899,17,17,W. L.
0,28,Dunn,TOWASH,6,Hill,1899,17,21,Jas. M.
1,25,Hooker,TYSON,11,Hill,1886,14,15,John P.
0,25,White,TYSON,9,Hill,1887,14,13,John J.
0,26,Gibson,TYSON,4,Hill,1895,16,27,Gaston C.
1,25,Middleton,VAUGHAN,9,Hill,1885,14,3,Robt.
0,25,Vaughan,VAUGHAN,5,Hill,1886,14,29,Bascom H.
0,26,Kendrick,VAUGHAN,6,Hill,1895,16,10,John D.
0,28,Taylor,VAUGHAN,3,Hill,1901,17,2,Milton G.
0,29,Bonebrake,VAUGHAN,1,Hill,1902,19,30,Hardy Z.
1,27,Gehring,WALLING,9,Hill,1897,17,20,Aug.
0,29,Bruton,WALLING,4,Hill,1902,19,29,Geo. C.
1,27,Gehring,WALLING,9,Hill,1897,17,20,Aug.
1,19,Napier Jr.,WHITNEY,1,Hill,1880,11,5,John S.
0,21,Ford,WHITNEY,6,Hill,1881,12,20,Henry C.
0,23,Lawrence,WHITNEY,8,Hill,1883,13,9,A. M.
0,25,Gage,WHITNEY,6,Hill,1885,14,15,John J.
0,26,DeLamar,WHITNEY,10,Hill,1888,14,2,Jas. D.
0,26,Ackerman,WHITNEY,8,Hill,1889,15,1,Abraham F.
0,26,Hunter,WHITNEY,4,Hill,1893,16,14,Robt. T.
0,28,Ford,WHITNEY,4,Hill,1901,18,26,Henry C.
1,15,Clinkscales,WOODBURY,6,Hill,1871,9,26,H. R.
0,15,Culberson,WOODBURY,12,Hill,1871,9,8,Wm. A.
0,15,Benton,WOODBURY,4,Hill,1874,10,15,Geo. W.
0,17,Mabin,WOODBURY,5,Hill,1875,10,18,Nelson M.
0,19,Stewart,WOODBURY,6,Hill,1877,11,28,Thos. W.
0,19,Palmer,WOODBURY,5,Hill,1880,11,5,M. B.
0,19,Middleton,WOODBURY,6,Hill,1880,11,2,Robt. A.
0,22,Lewellan,WOODBURY,10,Hill,1882,13,4,Jos. R.
0,22,Mann,WOODBURY,1,Hill,1883,13,30,Asberry T.
0,25,Tennison,WOODBURY,1,Hill,1886,14,14,J. B.
0,25,Mann,WOODBURY,5,Hill,1886,14,29,Asberry T.
0,25,Stewart,WOODBURY,11,Hill,1886,14,9,Tom R.
0,26,Cole,WOODBURY,2,Hill,1890,15,19,Lafayette Y.
0,28,Spurlock,WOODBURY,4,Hill,1901,18,23,Wm. M.
1,26,Osborne,ZEEVEE,7,Hill,1894,16,11,Charlie W.
0,27,Moody,ZEEVEE,8,Hill,1897,17,6,Oscar J.
0,27,Reynolds,ZEEVEE,12,Hill,1897,17,24,Jas. H.
0,28,Ethridge,ZEEVEE,1,Hill,1901,17,16,Thos. M.
1,25,Mabry,ACME,2,Hockley,1887,14,3,Wm. I.
0,25,Larrabee,ACME,4,Hockley,1887,14,5,Rollin N.
1,26,Bone,MONTEREY,12,Hockley,1891,15,12,Quintin
-1,25,Larrabee,YELLOW HOUSE,9,Hockley,1887,14,20,Rollin N.
0,14,Tipton,ACTON,3,Hood,1868,8,16,Benj. T.
0,25,Glenn,ACTON,2,Hood,1887,14,3,Walter B.
0,26,Brown,ACTON,6,Hood,1896,16,3,Robt. F.
0,28,Brown,ACTON,2,Hood,1901,17,14,John J.
0,28,Donathan,ACTON,11,Hood,1901,19,13,Tom C.
1,23,Rawlins,ADD-RAN,2,Hood,1884,13,8,Thos. F.
1,15,Edens,BALL KNOB,6,Hood,1874,10,22,Francis M.
0,17,McDowell,BALL KNOB,8,Hood,1875,10,23,Hugh A.
1,15,Gage,BARNARD'S MILL,10,Hood,1871,9,23,Eugene A.
1,15,Gregory,CENTRE MILL,2,Hood,1874,10,27,Malachi
2,19,Baker,CENTRE MILL,7,Hood,1877,11,19,Chas.
0,19,Gregory,CENTRE MILL,1,Hood,1879,11,23,Malachi
0,20,Proffitt,CENTRE MILL,1,Hood,1881,11,11,Robt. S.
0,26,Gregroy,CENTRE MILL,5,Hood,1895,16,17,Malachi
0,28,Guiles,CENTRE MILL,10,Hood,1899,17,23,Geo. S.
0,29,Kelley,CENTRE MILL,2,Hood,1902,19,1,Jas. H.
0,26,Tipton,CRESSON,5,Hood,1893,16,27,Benj. T.
0,29,Crook,CRESSON,3,Hood,1902,19,11,Wiley M.
1,25,Walsh,FORT SPUNKY,7,Hood,1886,14,13,Thos. B.
0,28,Armstrong,FORT SPUNKY,2,Hood,1901,17,27,Jas. T.
-1,15,Brown,GLEN ROSE,5,Hood,1874,10,4,Jas. M.
0,17,Jordan,GLEN ROSE,3,Hood,1875,10,1,Tyler C.
1,15,Landers,GRANBURY,6,Hood,1869,9,15,Calaway L.
0,15,Nutt,GRANBURY,5,Hood,1870,9,12,Jesse F.
0,15,Formwalt,GRANBURY,12,Hood,1871,9,1,Chas. C.
0,15,Haynes,GRANBURY,9,Hood,1872,9,19,Jas. C.
0,15,Hodges,GRANBURY,4,Hood,1874,10,14,Elbert S.
0,17,Haynes,GRANBURY,9,Hood,1874,10,9,Wm. J.
0,19,Doyle,GRANBURY,2,Hood,1878,11,12,Jas. H.
0,19,Burns,GRANBURY,2,Hood,1878,11,25,Thos. A.
0,26,Catts,GRANBURY,4,Hood,1890,15,15,Wm. H.
0,26,Lancaster,GRANBURY,10,Hood,1893,16,4,S. B.
0,27,Catts,GRANBURY,3,Hood,1898,17,31,Wm. H.
0,29,Ahrens,GRANBURY,4,Hood,1902,19,18,Fritz
1,17,Haynes,HAYNESBURGH,2,Hood,1876,10,9,Jas. C.
1,17,Burns,LIPAN,5,Hood,1875,10,24,Thos. A.
0,19,Morris,LIPAN,3,Hood,1878,11,18,Geo. A.
0,23,Stavenhagen,LIPAN,8,Hood,1883,13,21,Leopold
0,25,Logue,LIPAN,4,Hood,1886,14,23,Jas.
0,26,Piercy,LIPAN,1,Hood,1888,14,19,Wm.
0,26,White,LIPAN,2,Hood,1889,14,2,Hugh R.
0,26,Petty,LIPAN,4,Hood,1890,15,2,Jas. T.
0,26,Milhollin,LIPAN,6,Hood,1893,16,3,Robt. L.
0,26,Hurn,LIPAN,3,Hood,1896,16,7,Luther D.
0,27,Rippetoe,LIPAN,11,Hood,1897,17,1,Isaac L.
0,29,Hurn,LIPAN,1,Hood,1902,19,25,Luther D.
1,26,Mann,NERI,4,Hood,1892,15,19,Jesse J.
1,15,Ethridge,PALUXY,7,Hood,1873,10,7,Wm. S.
0,18,Hightower,PALUXY,8,Hood,1876,10,9,Leonard A.
0,19,Ethridge,PALUXY,5,Hood,1877,11,21,Wm. S.
0,22,Jones,PALUXY,2,Hood,1883,13,26,Jas. L.
0,25,Jackson,PALUXY,4,Hood,1886,14,14,Philip
0,26,Ethridge,PALUXY,1,Hood,1891,15,9,Wm. S.
0,27,Larned,PALUXY,9,Hood,1897,17,27,Walter H.
1,26,Snider,PANTER,9,Hood,1889,15,11,Elmore H.
1,26,Miller,THORP SPRING,5,Hood,1893,16,12,Mrs. Bettie
0,26,Bush,THORP SPRING,2,Hood,1896,16,5,Seth
0,28,Nunley,THORP SPRING,6,Hood,1898,17,18,Mrs. Marietta A.
1,16,Haynes,THORP'S SPRING,8,Hood,1874,10,13,Wm.
2,17,Murchison,THORP'S SPRING,12,Hood,1874,10,21,John M.
0,17,Clark,THORP'S SPRING,12,Hood,1875,10,27,J. A.
0,17,Rawlins,THORP'S SPRING,6,Hood,1876,10,29,Thos. F.
0,22,Farr,THORP'S SPRING,9,Hood,1882,13,22,Jas.
0,23,Spain,THORP'S SPRING,4,Hood,1884,13,15,Alonzo L.
0,25,Lancaster,THORP'S SPRING,12,Hood,1887,14,1,Sidney B.
0,26,Scott,THORP'S SPRING,12,Hood,1890,15,19,Enos B.
1,26,Powell,TOLAR,6,Hood,1890,15,21,John R.
0,26,Fitzhugh,TOLAR,6,Hood,1895,16,4,Eunice
0,26,Fitzhugh,TOLAR,11,Hood,1895,16,20,Geo. W.
0,27,Hufstedler,TOLAR,9,Hood,1897,17,17,Jacob S.
0,28,Fletcher,TOLAR,10,Hood,1901,19,10,Francis M.
1,26,Ewing,ADDRAN,12,Hopkins,1890,15,8,Henry G.
0,26,Martin,ADDRAN,4,Hopkins,1891,15,7,Owen H.
0,28,Archer,ADDRAN,9,Hopkins,1899,17,6,Geo. W.
0,29,Long,ADDRAN,2,Hopkins,1902,19,28,Sam. M.
1,28,Harper,ARBALA,2,Hopkins,1899,17,25,Chris C.
1,28,Hayden,ASKEW,5,Hopkins,1901,18,10,Mary P.
1,15,Miller,BACCHUS,2,Hopkins,1870,9,7,Mrs. Mary E.
2,15,Robinson,BACCHUS,1,Hopkins,1873,9,15,John T.
0,17,Lowe,BACCHUS,11,Hopkins,1875,10,11,Andrew J.
1,28,Haggard,BECKHAM,7,Hopkins,1899,17,19,John S.
0,28,Clapp,BECKHAM,10,Hopkins,1899,17,5,Elisha
0,28,Walton,BECKHAM,6,Hopkins,1900,17,20,Geo. W.
0,28,Hollins,BECKHAM,2,Hopkins,1901,17,7,Wm. C.
1,15,McLaughlin,BIRTHRIGHT,7,Hopkins,1871,9,10,Ed.
0,16,Birthright,BIRTHRIGHT,8,Hopkins,1874,10,24,C.E.
0,23,Cannon,BIRTHRIGHT,6,Hopkins,1883,13,6,John L.
0,23,Garrison,BIRTHRIGHT,10,Hopkins,1883,13,16,Wm.
0,23,Bradford,BIRTHRIGHT,12,Hopkins,1883,13,3,Wm. A.
0,23,Brown,BIRTHRIGHT,8,Hopkins,1883,13,15,Martin D.
0,25,Cross,BIRTHRIGHT,12,Hopkins,1885,14,23,Jas. R.
0,25,Holdemers,BIRTHRIGHT,5,Hopkins,1887,14,17,Robt. N.
0,26,Davidson,BIRTHRIGHT,8,Hopkins,1889,15,1,Wm. H.
0,26,Atkins,BIRTHRIGHT,12,Hopkins,1890,15,17,Wm. C.
0,26,McCauley,BIRTHRIGHT,1,Hopkins,1892,15,8,Geo. C.
0,26,Reed,BIRTHRIGHT,10,Hopkins,1894,16,10,Randolph
0,27,Gregg,BIRTHRIGHT,8,Hopkins,1897,17,21,Luther
0,28,Birthright,BIRTHRIGHT,11,Hopkins,1899,17,18,David B.
0,15,Hendon,BLACK JACK GROVE,3,Hopkins,1872,9,29,J.W.
3,15,Downing,BLACK JACK GROVE,3,Hopkins,1873,10,17,John H.
0,17,Leeman,BLACK JACK GROVE,10,Hopkins,1874,10,26,Jeremiah A.
0,17,Weston,BLACK JACK GROVE,5,Hopkins,1876,10,1,Miles
0,23,Brown,BLACK JACK GROVE,8,Hopkins,1883,13,15,Martin D.
0,25,Cross,BLACK JACK GROVE,12,Hopkins,1885,14,23,Jas. R.
0,25,Holderness,BLACK JACK GROVE,5,Hopkins,1887,14,17,Robt. N.
0,26,Davidson,BLACK JACK GROVE,8,Hopkins,1889,15,1,Wm. H.
0,26,Holderness,BLACK JACK GROVE,8,Hopkins,1893,16,1,Robt. N.
-50,14,Gorman,BLACK OAK,2,Hopkins,1869,8,15,Wm. H.
-50,15,Parks,BLACK OAK,11,Hopkins,1870,9,15,Francis A.
-50,26,Foster,BLACK OAK,7,Hopkins,1891,15,22,Wm. T.
-4,26,James,BLACKOAK,10,Hopkins,1895,16,9,Calib E.
0,27,Foster,BLACKOAK,12,Hopkins,1897,17,7,Wm. T.
1,27,Hunter,BONANZA,1,Hopkins,1898,17,31,Arch. R.
0,29,Beall,BONANZA,1,Hopkins,1902,19,30,Jas. W.
1,28,Crain,BRASHEAR,6,Hopkins,1899,17,15,Wm. Y.
0,28,Keinningham,BRASHEAR,1,Hopkins,1901,17,25,Mina U.
1,28,Coppedge,BRINKER,2,Hopkins,1901,17,20,Susan W.
0,28,Gilpin,BRINKER,11,Hopkins,1901,19,21,Newton J.
1,26,Swope,CARROLL PRAIRIE,11,Hopkins,1892,15,16,Mrs. Mamie R.
0,26,Wood,CARROLL PRAIRIE,9,Hopkins,1893,16,5,Henry C.
-1,17,Lowe,CARROLL'S PRAIRIE,5,Hopkins,1876,10,16,Andrew J.
0,19,McBride,CARROLL'S PRAIRIE,6,Hopkins,1879,11,2,Eliz.
0,26,Swope,CARROLL'S PRAIRIE,8,Hopkins,1889,15,10,Mrs. Mamie R.
0,14,Terrell,CHARLESTON,4,Hopkins,1868,8,8,Zach. R.
2,15,Terrell,CHARLESTON,6,Hopkins,1869,9,15,Zach R.
1,22,Osburn,COLD HILL,2,Hopkins,1883,13,21,Jas. A.
0,23,Gresham,COLD HILL,11,Hopkins,1883,13,5,Marmaduke
0,26,Hunter,COLD HILL,8,Hopkins,1891,15,25,Arch. R.
0,26,Gresham,COLD HILL,6,Hopkins,1893,16,17,Marmaduke
0,27,Hunter,COLD HILL,8,Hopkins,1897,17,21,Arch. R.
-1,26,Wood,COMO,10,Hopkins,1894,16,24,Henry C.
0,27,Batchelor,COMO,12,Hopkins,1897,17,10,Nathan T.
0,28,Noble,COMO,12,Hopkins,1901,19,28,Julius S.
-3,26,Holderness,CUMBY,3,Hopkins,1896,16,27,Robt. N.
0,27,Davidson,CUMBY,9,Hopkins,1897,17,21,Wm. H.
