ChangeNum,Name,EstNum,Year
3,Frio,0,1922
1,Frio,1,1912
1,Frio,0,0
1,Frio,0,1875
1,Frio,0,1877
2,Frio,1,1916
2,Frio,0,1918
1,Frio,2,1879
1,Frio,1,1881
0,Frio,2,1882
1,Frio,1,1909
2,Frio,0,1911
1,Frio,0,1914
1,Frio,0,1915
2,Frio,1,1924
2,Frio,0,1927
0,Frio,2,1880
1,Frio,0,1895
1,Frio,0,1905
1,Frio,0,1919
0,Frio,1,1897
0,Frio,1,1900
1,Frio,0,1894
1,Frio,0,1896
1,Frio,0,1930
1,Gaines,3,1905
21,Gaines,15,-
2,Gaines,1,1908
1,Gaines,2,1909
2,Gaines,0,1914
3,Gaines,0,1916
3,Gaines,0,1918
1,Gaines,1,1890
0,Gaines,1,1910
1,Gaines,1,1904
0,Gaines,1,1903
1,Gaines,0,1913
0,Gaines,1,1917
1,Gaines,1,1907
0,Gaines,2,1906
2,Gaines,0,1919
0,Gaines,1,1921
1,Gaines,0,1925
1,Gaines,0,1929
1,Gaines,0,1922
2,Galveston,4,1897
127,Galveston,44,-
4,Galveston,2,1898
3,Galveston,2,1902
3,Galveston,2,1907
2,Galveston,0,1908
1,Galveston,0,1909
3,Galveston,0,1920
2,Galveston,1,1894
8,Galveston,0,1901
4,Galveston,0,1903
7,Galveston,0,1914
4,Galveston,1,1891
1,Galveston,4,1892
2,Galveston,3,1893
1,Galveston,0,1913
4,Galveston,0,1923
2,Galveston,0,1924
2,Galveston,0,1928
2,Galveston,1,1874
0,Galveston,2,1875
1,Galveston,1,1880
1,Galveston,0,1885
3,Galveston,2,1886
1,Galveston,1,1877
3,Galveston,1,1890
1,Galveston,0,1895
3,Galveston,2,1899
1,Galveston,1,1910
2,Galveston,0,0
0,Galveston,1,1867
5,Galveston,0,1900
1,Galveston,1,1860
1,Galveston,1,1906
1,Galveston,2,1876
1,Galveston,0,1879
1,Galveston,0,1882
2,Galveston,0,1883
4,Galveston,2,1884
2,Galveston,1,1887
0,Galveston,1,1846
1,Galveston,1,1853
1,Galveston,0,1857
1,Galveston,0,1861
1,Galveston,0,1865
1,Galveston,0,1868
1,Galveston,1,1869
1,Galveston,0,1872
1,Galveston,0,1889
1,Galveston,0,1904
2,Galveston,0,1918
3,Galveston,0,1921
3,Galveston,0,1922
1,Galveston,0,1873
1,Galveston,1,1896
2,Galveston,0,1916
3,Galveston,0,1917
1,Galveston,0,1919
1,Galveston,0,1930
1,Galveston,1,1905
1,Galveston,0,1888
3,Galveston,0,1915
1,Galveston,0,1926
1,Galveston,0,1927
2,Galveston,0,1929
1,Galveston,0,1858
0,Galveston,1,1878
0,Garza,1,1905
17,Garza,9,-
0,Garza,2,1910
1,Garza,0,1911
1,Garza,0,1912
2,Garza,0,1926
2,Garza,0,1927
0,Garza,1,1902
1,Garza,1,1906
1,Garza,1,1907
1,Garza,0,1909
0,Garza,1,1903
1,Garza,0,1908
1,Garza,1,1916
1,Garza,0,1918
1,Garza,0,1919
1,Garza,0,1924
1,Garza,0,1915
1,Garza,0,1917
1,Garza,0,1920
0,Garza,1,1901
0,Gillespie,2,1892
96,Gillespie,39,-
1,Gillespie,1,1893
6,Gillespie,0,1899
1,Gillespie,1,1903
2,Gillespie,0,1909
3,Gillespie,0,1912
2,Gillespie,0,1920
3,Gillespie,0,1922
4,Gillespie,0,1928
1,Gillespie,1,1914
3,Gillespie,0,1916
1,Gillespie,2,1915
4,Gillespie,0,1919
2,Gillespie,4,1858
2,Gillespie,0,1862
4,Gillespie,0,1861
2,Gillespie,0,1866
2,Gillespie,1,1883
2,Gillespie,1,1907
4,Gillespie,3,1894
1,Gillespie,5,1887
2,Gillespie,0,1891
2,Gillespie,0,1896
1,Gillespie,1,1898
2,Gillespie,0,1905
1,Gillespie,1,1908
1,Gillespie,0,1925
1,Gillespie,0,1930
1,Gillespie,0,1904
1,Gillespie,1,1906
1,Gillespie,0,1923
2,Gillespie,1,1897
1,Gillespie,0,1913
0,Gillespie,1,1848
1,Gillespie,0,1852
1,Gillespie,0,1855
3,Gillespie,1,1867
2,Gillespie,1,1878
4,Gillespie,0,1890
3,Gillespie,0,1910
1,Gillespie,0,1921
1,Gillespie,0,1924
0,Gillespie,1,1885
2,Gillespie,0,0
2,Gillespie,0,1895
2,Gillespie,0,1900
0,Gillespie,1,1857
0,Gillespie,2,1886
0,Gillespie,2,1877
1,Gillespie,0,1881
1,Gillespie,0,1884
2,Gillespie,0,1888
0,Gillespie,1,1874
0,Gillespie,1,1879
1,Gillespie,1,1875
0,Gillespie,1,1902
1,Gillespie,0,1918
1,Gillespie,0,1917
1,Gillespie,1,1882
1,Glasscock,1,1904
18,Glasscock,4,-
2,Glasscock,0,1890
1,Glasscock,0,1894
1,Glasscock,0,1895
1,Glasscock,0,1897
1,Glasscock,0,1902
1,Glasscock,0,1906
2,Glasscock,0,1913
1,Glasscock,0,1919
1,Glasscock,2,1907
2,Glasscock,0,1910
1,Glasscock,0,1912
1,Glasscock,0,1915
1,Glasscock,1,1908
1,Glasscock,0,1914
1,Goliad,1,1900
86,Goliad,24,-
2,Goliad,0,1906
2,Goliad,0,1907
1,Goliad,0,1915
2,Goliad,1,1917
0,Goliad,1,1889
3,Goliad,1,1893
2,Goliad,0,1896
2,Goliad,0,1901
6,Goliad,0,1912
1,Goliad,2,1855
1,Goliad,2,1857
1,Goliad,0,1862
1,Goliad,1,1878
1,Goliad,0,1882
2,Goliad,0,1884
2,Goliad,0,1886
1,Goliad,0,1887
3,Goliad,2,1898
2,Goliad,0,1902
1,Goliad,0,1905
2,Goliad,0,1909
3,Goliad,0,1914
1,Goliad,1,1918
3,Goliad,0,1921
0,Goliad,2,1860
2,Goliad,0,1861
0,Goliad,1,1868
1,Goliad,0,1869
1,Goliad,0,1875
2,Goliad,1,1881
0,Goliad,3,1890
3,Goliad,0,1894
1,Goliad,0,1897
1,Goliad,0,1925
1,Goliad,1,1847
1,Goliad,0,1848
1,Goliad,0,1849
2,Goliad,0,1856
2,Goliad,0,0
1,Goliad,0,1865
1,Goliad,1,1870
1,Goliad,0,1871
2,Goliad,0,1872
1,Goliad,1,1873
1,Goliad,0,1883
1,Goliad,0,1892
1,Goliad,0,1913
2,Goliad,0,1922
1,Goliad,0,1926
0,Goliad,1,1853
1,Goliad,0,1854
1,Goliad,0,1858
1,Goliad,1,1880
1,Goliad,0,1911
1,Goliad,0,1930
1,Goliad,0,1910
1,Goliad,0,1919
1,Goliad,0,1891
1,Goliad,0,1923
1,Goliad,0,1924
3,Gonzales,2,1896
213,Gonzales,75,-
4,Gonzales,3,1900
4,Gonzales,2,1901
4,Gonzales,1,1902
7,Gonzales,1,1906
5,Gonzales,1,1908
6,Gonzales,0,1914
0,Gonzales,2,1849
2,Gonzales,0,1851
5,Gonzales,0,1861
4,Gonzales,0,1862
2,Gonzales,0,1865
5,Gonzales,2,1866
5,Gonzales,1,1871
5,Gonzales,3,1874
5,Gonzales,0,1875
2,Gonzales,0,1876
1,Gonzales,1,1887
7,Gonzales,0,1891
3,Gonzales,4,1894
7,Gonzales,1,1898
8,Gonzales,2,1903
6,Gonzales,0,1909
2,Gonzales,0,1918
2,Gonzales,3,1857
4,Gonzales,0,1860
2,Gonzales,0,1868
3,Gonzales,2,1872
3,Gonzales,2,1873
2,Gonzales,0,0
0,Gonzales,1,1848
7,Gonzales,3,1890
5,Gonzales,1,1893
1,Gonzales,1,1850
2,Gonzales,3,1855
3,Gonzales,2,1856
0,Gonzales,3,1905
6,Gonzales,0,1907
2,Gonzales,0,1910
3,Gonzales,0,1913
0,Gonzales,3,1846
1,Gonzales,1,1847
3,Gonzales,3,1867
3,Gonzales,2,1886
2,Gonzales,1,1899
4,Gonzales,0,1922
0,Gonzales,3,1884
3,Gonzales,0,1915
4,Gonzales,0,1917
4,Gonzales,0,1919
1,Gonzales,0,1921
1,Gonzales,1,1882
3,Gonzales,0,1897
2,Gonzales,0,1912
0,Gonzales,2,1853
1,Gonzales,0,1864
1,Gonzales,2,1877
4,Gonzales,0,1904
2,Gonzales,2,1858
2,Gonzales,0,1930
1,Gonzales,0,1931
3,Gonzales,1,1889
2,Gonzales,0,1924
3,Gonzales,0,1923
0,Gonzales,1,1892
2,Gonzales,1,1879
2,Gonzales,0,1859
0,Gonzales,4,1869
2,Gonzales,0,1911
1,Gonzales,0,1927
2,Gonzales,1,1885
1,Gonzales,0,1920
1,Gonzales,0,1925
2,Gonzales,0,1888
2,Gonzales,0,1880
1,Gonzales,0,1878
4,Gray,2,1902
40,Gray,13,-
2,Gray,0,1914
3,Gray,1,1915
2,Gray,1,1888
0,Gray,1,1916
1,Gray,0,1917
1,Gray,0,1918
2,Gray,0,1920
0,Gray,1,1886
1,Gray,0,1887
1,Gray,0,1890
0,Gray,1,1894
1,Gray,1,1899
1,Gray,0,1901
2,Gray,1,1910
2,Gray,0,1926
2,Gray,0,1927
1,Gray,0,1928
1,Gray,1,1929
0,Gray,1,1907
1,Gray,0,1930
0,Gray,2,1892
2,Gray,0,1925
1,Gray,0,1904
1,Gray,0,1909
2,Gray,0,1911
1,Gray,0,1924
1,Gray,0,1906
1,Gray,0,1919
1,Gray,0,1903
1,Gray,0,1922
1,Gray,0,1931
8,Grayson,3,1902
383,Grayson,106,-
7,Grayson,1,1903
5,Grayson,0,1907
2,Grayson,2,1909
3,Grayson,0,1915
2,Grayson,0,1918
2,Grayson,0,1920
7,Grayson,0,1922
2,Grayson,0,1926
4,Grayson,0,1927
2,Grayson,6,1878
0,Grayson,4,1852
2,Grayson,1,1858
2,Grayson,1,1859
7,Grayson,1,1861
7,Grayson,5,1873
6,Grayson,1,1875
9,Grayson,2,1877
7,Grayson,2,1881
11,Grayson,1,1883
6,Grayson,4,1884
7,Grayson,1,1900
6,Grayson,2,1879
3,Grayson,0,0
10,Grayson,1,1887
10,Grayson,2,1889
12,Grayson,5,1893
9,Grayson,2,1895
12,Grayson,4,1897
7,Grayson,0,1914
2,Grayson,0,1928
3,Grayson,0,1929
9,Grayson,3,1880
6,Grayson,0,1882
9,Grayson,5,1888
13,Grayson,2,1890
6,Grayson,3,1892
7,Grayson,1,1901
3,Grayson,1,1868
1,Grayson,6,1872
15,Grayson,2,1899
3,Grayson,2,1874
10,Grayson,4,1886
6,Grayson,5,1891
8,Grayson,2,1896
2,Grayson,0,1905
2,Grayson,3,1854
9,Grayson,2,1885
10,Grayson,0,1894
7,Grayson,0,1923
7,Grayson,1,1898
1,Grayson,0,1916
2,Grayson,0,1924
4,Grayson,0,1921
3,Grayson,1,1871
5,Grayson,0,1866
2,Grayson,1,1855
4,Grayson,3,1876
2,Grayson,0,1912
2,Grayson,0,1917
2,Grayson,0,1906
6,Grayson,0,1913
5,Grayson,0,1911
2,Grayson,0,1908
3,Grayson,0,1856
5,Grayson,0,1862
3,Grayson,0,1864
0,Grayson,1,1870
0,Grayson,1,1850
2,Grayson,1,1860
1,Grayson,0,1863
2,Grayson,0,1865
4,Grayson,1,1904
1,Grayson,1,1847
2,Grayson,1,1857
2,Grayson,0,1930
0,Grayson,1,1848
1,Grayson,0,1849
1,Grayson,0,1851
0,Grayson,1,1869
1,Grayson,0,1853
0,Greer,2,1881
0,Greer,4,-
0,Greer,2,1886
1,Gregg,1,1899
55,Gregg,17,-
3,Gregg,0,1900
4,Gregg,1,1874
1,Gregg,1,1877
1,Gregg,0,1880
1,Gregg,1,1897
1,Gregg,1,1902
1,Gregg,1,1887
1,Gregg,1,1891
2,Gregg,0,1894
1,Gregg,0,1908
0,Gregg,2,1873
2,Gregg,2,1878
3,Gregg,1,1879
1,Gregg,0,1892
1,Gregg,1,1895
3,Gregg,0,1914
1,Gregg,0,1918
3,Gregg,0,1923
0,Gregg,1,1876
3,Gregg,0,1885
2,Gregg,0,1889
1,Gregg,1,1890
1,Gregg,1,1893
3,Gregg,0,1875
1,Gregg,0,1883
1,Gregg,0,1906
2,Gregg,0,1909
1,Gregg,0,1915
2,Gregg,0,1919
1,Gregg,0,1924
1,Gregg,0,1882
1,Gregg,0,1913
1,Gregg,0,1917
1,Gregg,0,1927
1,Gregg,0,1928
1,Gregg,1,1881
2,Grimes,1,1904
226,Grimes,60,-
5,Grimes,2,1905
8,Grimes,3,1906
0,Grimes,1,1849
9,Grimes,2,0
3,Grimes,5,1859
4,Grimes,0,1860
3,Grimes,1,1861
5,Grimes,0,1862
3,Grimes,0,1864
4,Grimes,1,1865
1,Grimes,1,1866
4,Grimes,2,1867
2,Grimes,0,1868
3,Grimes,2,1869
5,Grimes,2,1877
1,Grimes,0,1887
3,Grimes,1,1889
3,Grimes,0,1890
4,Grimes,1,1897
5,Grimes,0,1901
10,Grimes,0,1914
2,Grimes,0,1922
3,Grimes,0,1923
3,Grimes,0,1891
3,Grimes,0,1894
3,Grimes,1,1895
3,Grimes,1,1896
1,Grimes,0,1863
3,Grimes,0,1870
4,Grimes,0,1873
3,Grimes,0,1875
3,Grimes,1,1876
2,Grimes,1,1881
3,Grimes,3,1898
4,Grimes,0,1900
1,Grimes,0,1908
4,Grimes,0,1924
2,Grimes,0,1925
3,Grimes,3,1907
3,Grimes,0,1911
4,Grimes,0,1916
4,Grimes,0,1917
2,Grimes,2,1892
3,Grimes,0,1903
2,Grimes,2,1899
5,Grimes,0,1910
3,Grimes,1,1913
4,Grimes,1,1872
2,Grimes,0,1886
4,Grimes,1,1902
4,Grimes,0,1915
2,Grimes,0,1918
1,Grimes,0,1921
4,Grimes,2,1884
1,Grimes,4,1871
2,Grimes,3,1879
1,Grimes,2,1851
2,Grimes,2,1854
3,Grimes,0,1855
1,Grimes,1,1856
2,Grimes,0,1878
2,Grimes,0,1888
5,Grimes,1,1882
1,Grimes,1,1883
1,Grimes,0,1893
2,Grimes,0,1912
2,Grimes,0,1926
2,Grimes,0,1928
0,Grimes,1,1858
3,Grimes,0,1927
1,Grimes,0,1874
3,Grimes,0,1909
1,Grimes,0,1846
4,Grimes,0,1929
0,Grimes,1,1885
1,Grimes,0,1930
2,Grimes,0,1931
3,Guadalupe,2,1895
127,Guadalupe,47,-
5,Guadalupe,0,1902
3,Guadalupe,2,1900
0,Guadalupe,1,1859
3,Guadalupe,0,1861
0,Guadalupe,1,1874
0,Guadalupe,1,1853
2,Guadalupe,0,1854
2,Guadalupe,0,1862
4,Guadalupe,1,1903
6,Guadalupe,2,1901
1,Guadalupe,3,1894
2,Guadalupe,1,1883
2,Guadalupe,0,1908
2,Guadalupe,1,1909
1,Guadalupe,0,1916
4,Guadalupe,3,1877
1,Guadalupe,1,1878
1,Guadalupe,2,1875
2,Guadalupe,1,1879
2,Guadalupe,4,1886
1,Guadalupe,2,1890
3,Guadalupe,0,1905
1,Guadalupe,2,1884
3,Guadalupe,0,1887
3,Guadalupe,2,1889
1,Guadalupe,1,1882
2,Guadalupe,0,1911
8,Guadalupe,0,1898
0,Guadalupe,2,1856
1,Guadalupe,0,1876
2,Guadalupe,0,1885
2,Guadalupe,1,1888
4,Guadalupe,0,1897
2,Guadalupe,1,1904
1,Guadalupe,0,1913
2,Guadalupe,0,1914
2,Guadalupe,0,1915
2,Guadalupe,0,1923
2,Guadalupe,0,1924
1,Guadalupe,1,1880
2,Guadalupe,0,1892
3,Guadalupe,0,1907
0,Guadalupe,3,1891
3,Guadalupe,0,1893
2,Guadalupe,0,1896
2,Guadalupe,1,1906
3,Guadalupe,2,1899
0,Guadalupe,1,1858
3,Guadalupe,0,1866
1,Guadalupe,0,1868
2,Guadalupe,1,1871
1,Guadalupe,0,1872
1,Guadalupe,0,1881
1,Guadalupe,0,1849
1,Guadalupe,0,1851
1,Guadalupe,0,1852
2,Guadalupe,0,1857
1,Guadalupe,0,1863
1,Guadalupe,1,1867
1,Guadalupe,0,1869
2,Guadalupe,0,1919
1,Guadalupe,0,1920
1,Guadalupe,0,1921
1,Guadalupe,0,1930
1,Guadalupe,0,1910
1,Guadalupe,0,1927
2,Hale,2,1910
59,Hale,21,-
2,Hale,0,1923
2,Hale,0,1927
1,Hale,2,1908
6,Hale,1,1909
4,Hale,0,1913
3,Hale,0,1917
1,Hale,0,1918
1,Hale,2,1892
3,Hale,3,1891
1,Hale,1,1894
1,Hale,1,1900
0,Hale,1,1902
3,Hale,2,1904
0,Hale,1,1884
1,Hale,1,1893
2,Hale,0,1899
5,Hale,1,1907
1,Hale,0,1914
1,Hale,0,1921
2,Hale,0,1912
1,Hale,0,1911
3,Hale,0,1896
1,Hale,0,1915
1,Hale,0,1925
1,Hale,1,1887
1,Hale,0,1888
1,Hale,1,1890
1,Hale,0,1895
2,Hale,1,1901
2,Hale,0,1919
1,Hale,0,1922
1,Hale,0,1903
1,Hale,0,1906
2,Hall,1,1903
89,Hall,28,-
4,Hall,0,1907
3,Hall,1,1908
4,Hall,2,1909
0,Hall,1,1884
1,Hall,2,1886
5,Hall,1,1910
0,Hall,2,1892
2,Hall,1,1906
3,Hall,1,1912
1,Hall,0,1913
3,Hall,1,1915
3,Hall,0,1918
1,Hall,2,1891
7,Hall,0,1894
2,Hall,0,1895
0,Hall,1,1881
2,Hall,0,1897
2,Hall,0,1898
3,Hall,0,1901
4,Hall,1,1902
4,Hall,0,1904
5,Hall,0,1914
2,Hall,0,1917
3,Hall,0,1919
2,Hall,0,1922
3,Hall,2,1893
3,Hall,3,1890
1,Hall,1,1905
3,Hall,0,1923
1,Hall,0,1916
1,Hall,0,1931
2,Hall,1,1920
1,Hall,0,1921
1,Hall,0,1928
1,Hall,0,1929
0,Hall,1,1911
0,Hall,1,1888
1,Hall,0,1889
1,Hall,1,1896
2,Hall,1,1900
2,Hamilton,2,1897
124,Hamilton,33,-
3,Hamilton,1,1914
3,Hamilton,0,1918
4,Hamilton,0,1923
3,Hamilton,0,1924
2,Hamilton,1,1880
5,Hamilton,0,1881
5,Hamilton,2,1882
4,Hamilton,4,1884
1,Hamilton,6,1879
2,Hamilton,0,1893
2,Hamilton,1,1899
2,Hamilton,0,1901
4,Hamilton,0,1903
1,Hamilton,0,1919
4,Hamilton,0,1926
1,Hamilton,2,1877
4,Hamilton,1,1886
4,Hamilton,0,1889
6,Hamilton,0,1892
1,Hamilton,0,1907
1,Hamilton,0,1909
1,Hamilton,0,1912
2,Hamilton,0,1922
2,Hamilton,1,1896
2,Hamilton,1,1874
2,Hamilton,1,1875
5,Hamilton,0,1876
3,Hamilton,0,1885
1,Hamilton,0,1913
2,Hamilton,0,1917
1,Hamilton,0,1928
0,Hamilton,1,1859
1,Hamilton,1,1861
0,Hamilton,1,1871
0,Hamilton,1,1872
0,Hamilton,1,1860
2,Hamilton,1,1873
2,Hamilton,0,1890
1,Hamilton,0,1894
3,Hamilton,1,1898
2,Hamilton,0,1902
3,Hamilton,0,1927
2,Hamilton,0,1878
3,Hamilton,0,1883
2,Hamilton,1,1904
2,Hamilton,0,1906
1,Hamilton,0,1915
3,Hamilton,0,1921
2,Hamilton,1,1887
2,Hamilton,0,1888
2,Hamilton,1,1895
1,Hamilton,0,1891
3,Hamilton,0,1905
1,Hamilton,0,1916
1,Hamilton,0,1908
0,Hansford,3,1887
26,Hansford,14,-
3,Hansford,0,1889
1,Hansford,0,1891
0,Hansford,1,1927
2,Hansford,1,1929
2,Hansford,0,1931
1,Hansford,1,1888
1,Hansford,0,1893
1,Hansford,1,1895
1,Hansford,0,1897
1,Hansford,0,1905
1,Hansford,0,1907
1,Hansford,1,1930
1,Hansford,1,1903
1,Hansford,1,1909
2,Hansford,0,1911
1,Hansford,0,1912
0,Hansford,1,1899
1,Hansford,0,1902
1,Hansford,0,1904
0,Hansford,1,1925
0,Hansford,1,1917
1,Hansford,0,1921
1,Hansford,0,1922
1,Hansford,0,1928
0,Hansford,1,1880
1,Hansford,0,1901
2,Hardeman,1,1898
51,Hardeman,24,-
2,Hardeman,1,1906
2,Hardeman,1,1909
3,Hardeman,0,1910
1,Hardeman,0,1912
1,Hardeman,0,1914
0,Hardeman,1,1907
0,Hardeman,1,1916
2,Hardeman,0,1917
0,Hardeman,2,1883
2,Hardeman,4,1890
1,Hardeman,0,1893
2,Hardeman,1,1902
4,Hardeman,0,1913
1,Hardeman,0,1920
2,Hardeman,0,1921
1,Hardeman,0,1922
2,Hardeman,0,1926
2,Hardeman,0,1911
1,Hardeman,1,1904
1,Hardeman,1,1905
1,Hardeman,1,1889
2,Hardeman,1,1891
2,Hardeman,0,1892
1,Hardeman,1,1908
0,Hardeman,1,1881
2,Hardeman,0,1884
2,Hardeman,1,1885
2,Hardeman,0,1887
1,Hardeman,0,1928
0,Hardeman,1,1880
1,Hardeman,0,1882
1,Hardeman,3,1886
1,Hardeman,0,1896
1,Hardeman,0,1900
1,Hardeman,0,1918
1,Hardeman,0,1923
0,Hardeman,1,0
3,Hardin,3,1901
156,Hardin,41,-
4,Hardin,2,1902
7,Hardin,3,1904
7,Hardin,0,1905
3,Hardin,0,0
5,Hardin,1,1903
7,Hardin,2,1906
4,Hardin,2,1907
2,Hardin,0,1919
4,Hardin,0,1922
1,Hardin,0,1927
4,Hardin,1,1910
3,Hardin,0,1911
4,Hardin,1,1913
1,Hardin,1,1914
5,Hardin,0,1916
2,Hardin,0,1918
2,Hardin,1,1866
2,Hardin,0,1867
1,Hardin,1,1869
2,Hardin,1,1871
1,Hardin,1,1873
3,Hardin,0,1874
1,Hardin,0,1875
2,Hardin,0,1876
3,Hardin,1,1908
3,Hardin,0,1912
0,Hardin,3,1881
3,Hardin,0,1924
6,Hardin,0,1915
1,Hardin,0,1930
0,Hardin,1,1860
1,Hardin,0,1862
1,Hardin,0,1865
1,Hardin,0,1877
2,Hardin,1,1878
1,Hardin,1,1879
1,Hardin,3,1880
1,Hardin,1,1882
3,Hardin,0,1920
2,Hardin,0,1921
1,Hardin,2,1888
4,Hardin,0,1900
3,Hardin,0,1883
3,Hardin,2,1884
4,Hardin,1,1885
3,Hardin,0,1886
5,Hardin,0,1890
2,Hardin,2,1899
3,Hardin,1,1909
2,Hardin,0,1893
3,Hardin,1,1895
2,Hardin,0,1923
1,Hardin,0,1931
1,Hardin,0,1932
0,Hardin,1,1894
2,Hardin,0,1898
1,Hardin,0,1868
1,Hardin,0,1872
1,Hardin,0,1891
1,Hardin,0,1896
1,Hardin,0,1926
1,Hardin,0,1889
1,Hardin,0,1887
1,Hardin,0,1897
2,Harris,2,1884
330,Harris,106,-
5,Harris,0,1930
6,Harris,2,1905
8,Harris,3,1907
2,Harris,2,1896
11,Harris,1,1897
5,Harris,4,1902
4,Harris,0,1906
6,Harris,1,1916
4,Harris,0,1926
5,Harris,4,1895
9,Harris,1,1898
4,Harris,5,1893
7,Harris,1,1899
7,Harris,1,1900
6,Harris,2,1915
9,Harris,0,1917
9,Harris,0,1918
8,Harris,1,1911
10,Harris,1,1919
6,Harris,1,1920
5,Harris,1,1924
7,Harris,0,1929
3,Harris,1,1891
0,Harris,1,1868
5,Harris,1,1859
6,Harris,0,1928
3,Harris,3,1885
8,Harris,0,1912
4,Harris,5,1903
3,Harris,4,1894
1,Harris,2,1870
4,Harris,1,1881
3,Harris,0,1889
6,Harris,3,1908
11,Harris,0,1914
2,Harris,0,1923
3,Harris,1,1882
5,Harris,2,1883
5,Harris,1,1922
0,Harris,3,1846
1,Harris,0,1877
3,Harris,0,0
7,Harris,0,1921
1,Harris,1,1849
1,Harris,2,1851
2,Harris,3,1853
2,Harris,1,1857
8,Harris,0,1861
3,Harris,0,1862
1,Harris,0,1864
2,Harris,0,1865
4,Harris,2,1866
0,Harris,2,1871
1,Harris,2,1880
7,Harris,0,1901
8,Harris,2,1909
2,Harris,1,1910
2,Harris,2,1848
8,Harris,0,1925
1,Harris,1,1872
0,Harris,2,1875
8,Harris,1,1913
2,Harris,1,1890
0,Harris,4,1892
0,Harris,1,1863
1,Harris,3,1887
1,Harris,1,1888
4,Harris,2,1876
1,Harris,0,1860
1,Harris,1,1869
1,Harris,0,1878
3,Harris,0,1879
2,Harris,1,1858
5,Harris,0,1904
4,Harris,0,1855
3,Harris,0,1850
3,Harris,3,1873
2,Harris,0,1874
1,Harris,2,1886
1,Harris,0,1931
2,Harris,2,1852
1,Harris,0,1854
1,Harris,0,1867
2,Harris,1,1927
0,Harris,1,1847
3,Harrison,3,1849
177,Harrison,78,-
3,Harrison,0,1856
2,Harrison,0,1859
7,Harrison,0,1861
3,Harrison,0,1866
3,Harrison,2,1867
3,Harrison,3,1852
4,Harrison,1,1854
1,Harrison,2,1884
3,Harrison,0,1887
2,Harrison,1,1891
2,Harrison,1,1894
3,Harrison,1,1898
1,Harrison,2,1900
6,Harrison,1,1902
4,Harrison,3,1903
2,Harrison,3,1906
1,Harrison,1,1907
5,Harrison,0,1908
1,Harrison,0,1909
1,Harrison,0,1893
3,Harrison,1,1910
6,Harrison,1,1915
0,Harrison,1,1920
3,Harrison,0,1923
2,Harrison,0,1924
1,Harrison,7,1847
1,Harrison,2,1851
3,Harrison,2,1850
1,Harrison,1,1904
2,Harrison,2,1905
3,Harrison,2,1880
2,Harrison,0,1868
3,Harrison,2,1876
2,Harrison,1,1848
3,Harrison,1,1860
1,Harrison,0,1862
3,Harrison,0,1864
3,Harrison,1,1871
4,Harrison,0,1885
3,Harrison,0,1895
3,Harrison,1,1888
3,Harrison,3,1855
7,Harrison,1,1858
3,Harrison,1,1865
2,Harrison,2,1872
3,Harrison,0,1875
0,Harrison,2,1869
2,Harrison,2,1870
4,Harrison,1,1874
1,Harrison,0,1889
2,Harrison,0,0
0,Harrison,1,1892
2,Harrison,0,1897
1,Harrison,1,1913
3,Harrison,0,1922
2,Harrison,0,1925
2,Harrison,0,1857
1,Harrison,0,1863
2,Harrison,0,1873
2,Harrison,0,1879
5,Harrison,1,1881
1,Harrison,0,1912
0,Harrison,1,1919
1,Harrison,0,1914
1,Harrison,2,1901
2,Harrison,3,1886
0,Harrison,3,1846
4,Harrison,0,1853
1,Harrison,0,1878
1,Harrison,1,1890
1,Harrison,2,1899
2,Harrison,1,1877
1,Harrison,1,1883
1,Harrison,0,1918
1,Harrison,0,1882
1,Harrison,0,1917
1,Hartley,1,1891
48,Hartley,7,-
2,Hartley,1,1902
2,Hartley,0,1904
3,Hartley,0,1913
2,Hartley,0,1918
1,Hartley,1,1922
1,Hartley,0,1930
2,Hartley,1,1888
1,Hartley,0,1889
2,Hartley,0,1893
1,Hartley,0,1897
2,Hartley,0,1899
1,Hartley,0,1900
2,Hartley,0,1901
2,Hartley,2,1903
1,Hartley,0,1911
3,Hartley,0,1916
2,Hartley,0,1920
2,Hartley,0,1925
2,Hartley,0,1926
1,Hartley,0,0
1,Hartley,0,1905
1,Hartley,0,1906
3,Hartley,0,1907
2,Hartley,0,1908
1,Hartley,0,1910
1,Hartley,1,1912
1,Hartley,0,1924
1,Hartley,0,1927
1,Hartley,0,1928
0,Haskell,2,1890
64,Haskell,19,-
2,Haskell,1,1892
1,Haskell,0,1893
1,Haskell,0,1895
1,Haskell,0,1911
0,Haskell,1,1880
1,Haskell,3,1903
1,Haskell,2,1905
3,Haskell,1,1907
2,Haskell,2,1902
4,Haskell,2,1906
0,Haskell,1,1884
1,Haskell,0,0
1,Haskell,0,1889
2,Haskell,0,1891
4,Haskell,0,1920
4,Haskell,0,1923
3,Haskell,0,1924
3,Haskell,0,1929
1,Haskell,0,1931
2,Haskell,1,1908
2,Haskell,0,1910
2,Haskell,0,1913
4,Haskell,0,1914
4,Haskell,0,1917
3,Haskell,2,1901
2,Haskell,1,1909
2,Haskell,0,1918
2,Haskell,0,1921
1,Haskell,0,1926
2,Haskell,0,1904
1,Haskell,0,1925
1,Haskell,0,1919
1,Haskell,0,1915
2,Hays,1,1899
113,Hays,32,-
4,Hays,0,1900
0,Hays,1,1887
1,Hays,0,1889
3,Hays,1,1894
6,Hays,0,1898
1,Hays,0,0
